chr1	236430474	236436501	L1HS	28747	-	LINE	L1	1.3	381054	6027
chr1	236486263	236492292	L1HS	28529	+	LINE	L1	1.6	381125	6029
chr1	239037079	239043106	L1HS	28025	-	LINE	L1	1.5	384808	6027
chr2	11027869	11033900	L1HS	27184	-	LINE	L1	1.5	1992438	6031
chr2	16625425	16631458	L1HS	28760	-	LINE	L1	1.4	2001214	6033
chr2	36117900	36123931	L1HS	26822	-	LINE	L1	1.5	2032097	6031
chr2	60089351	60095383	L1HS	28566	+	LINE	L1	1.7	2068469	6032
chr2	71422417	71428440	L1HS	26722	-	LINE	L1	1.5	2087303	6023
chr2	86657208	86663261	L1HS	26987	-	LINE	L1	1.5	2109489	6053
chr2	103025326	103031357	L1HS	28088	-	LINE	L1	1.5	2129665	6031
chr2	106591795	106597828	L1HS	28714	+	LINE	L1	1.4	2134369	6033
chr2	112930453	112936486	L1HS	28567	-	LINE	L1	1.6	2143583	6033
chr2	119329046	119335077	L1HS	28685	-	LINE	L1	1.7	2152770	6031
chr2	124577266	124583300	L1HS	26713	+	LINE	L1	1.7	2161002	6034
chr2	126615108	126621125	L1HS	27846	-	LINE	L1	1.6	2163806	6017
chr2	129839602	129845620	L1HS	28612	-	LINE	L1	1.5	2168643	6018
chr2	130110729	130116740	L1HS	28524	-	LINE	L1	1.5	2168964	6011
chr2	130523188	130529233	L1HS	26886	-	LINE	L1	1.4	2169568	6045
chr2	144308958	144314989	L1HS	27942	+	LINE	L1	1.6	2188722	6031
chr2	148639163	148645192	L1HS	27241	+	LINE	L1	1.6	2194363	6029
chr2	150395440	150401468	L1HS	28004	+	LINE	L1	1.8	2196840	6028
chr2	153460274	153466302	L1HS	28008	-	LINE	L1	1.6	2201295	6028
chr2	158019777	158025802	L1HS	28124	+	LINE	L1	1.5	2206817	6025
chr2	159252197	159258216	L1HS	28719	-	LINE	L1	1.4	2208522	6019
chr2	167446410	167452465	L1HS	28043	+	LINE	L1	1.4	2219546	6055
chr2	169724674	169730729	L1HS	28052	+	LINE	L1	1.4	2222555	6055
chr2	172801428	172807458	L1HS	28645	+	LINE	L1	1.4	2227852	6030
chr2	175970650	175976692	L1HS	26771	-	LINE	L1	1.5	2232797	6042
chr2	178455768	178461785	L1HS	26664	+	LINE	L1	1.5	2236310	6017
chr2	181317130	181323158	L1HS	28125	-	LINE	L1	1.4	2239849	6028
chr2	181390423	181396447	L1HS	27981	+	LINE	L1	1.4	2239916	6024
chr2	193700789	193706817	L1HS	27841	-	LINE	L1	1.6	2255905	6028
chr2	197389288	197395320	L1HS	28168	+	LINE	L1	1.4	2260749	6032
chr2	214052340	214058370	L1HS	27934	-	LINE	L1	1.6	2286056	6030
chr2	232635775	232641808	L1HS	26807	-	LINE	L1	1.6	2315894	6033
chr3	3959049	3965080	L1HS	27797	+	LINE	L1	1.8	2580172	6031
chr3	4910359	4916392	L1HS	28698	+	LINE	L1	1.7	2581707	6033
chr3	18934246	18940273	L1HS	27632	-	LINE	L1	2.0	2605938	6027
chr3	26387331	26393363	L1HS	28034	-	LINE	L1	1.8	2616503	6032
chr3	26400609	26406637	L1HS	28029	-	LINE	L1	1.5	2616510	6028
chr3	34413841	34419893	L1HS	26721	-	LINE	L1	1.8	2629191	6052
chr3	38590649	38596679	L1HS	27025	+	LINE	L1	1.6	2634995	6030
chr3	46799186	46805219	L1HS	28633	-	LINE	L1	1.5	2647751	6033
chr3	54428185	54434186	L1HS	28652	-	LINE	L1	1.5	2660841	6001
chr3	55788670	55794689	L1HS	28709	+	LINE	L1	1.4	2662759	6019
chr3	63255295	63261307	L1HS	26834	-	LINE	L1	1.6	2675415	6012
chr3	81104950	81110971	L1HS	27906	-	LINE	L1	1.6	2703133	6021
chr3	85592469	85598500	L1HS	27931	+	LINE	L1	1.4	2708694	6031
chr3	89537198	89543228	L1HS	27970	-	LINE	L1	1.5	2713580	6030
chr3	89945613	89951638	L1HS	27924	-	LINE	L1	1.6	2714021	6025
chr3	90246156	90252187	L1HS	27784	-	LINE	L1	1.8	2714368	6031
chr3	90410631	90416653	L1HS	27806	+	LINE	L1	2.1	2714511	6022
chr3	104267039	104273092	L1HS	28719	+	LINE	L1	1.4	2725226	6053
chr3	106273372	106279404	L1HS	27996	-	LINE	L1	1.4	2728002	6032
chr3	111469771	111475796	L1HS	26921	+	LINE	L1	1.5	2734773	6025
chr3	111920152	111926183	L1HS	26810	+	LINE	L1	1.5	2735460	6031
chr3	119080234	119086261	L1HS	27963	+	LINE	L1	1.4	2745416	6027
chr3	123292574	123298739	L1HS	28735	+	LINE	L1	2.3	2751438	6165
chr3	126591955	126597985	L1HS	28760	+	LINE	L1	1.4	2756495	6030
chr3	135690416	135696438	L1HS	26738	-	LINE	L1	1.6	2771248	6022
chr3	139219746	139225797	L1HS	28210	-	LINE	L1	1.4	2776540	6051
chr3	139704358	139710400	L1HS	26952	-	LINE	L1	1.3	2777498	6042
chr3	142067111	142073128	L1HS	28588	+	LINE	L1	1.4	2781244	6017
chr3	154181758	154187776	L1HS	26991	-	LINE	L1	1.4	2798855	6018
chr3	160794385	160800413	L1HS	27952	+	LINE	L1	1.8	2808314	6028
chr3	161869180	161875195	L1HS	26854	-	LINE	L1	1.5	2809777	6015
chr3	166011741	166017762	L1HS	27912	+	LINE	L1	1.7	2815534	6021
chr3	189470072	189476089	L1HS	28702	+	LINE	L1	1.3	2850746	6017
chr4	14735058	14741088	L1HS	26873	+	LINE	L1	1.5	2892808	6030
chr4	15823137	15829163	L1HS	26807	+	LINE	L1	1.5	2894639	6026
chr4	19060459	19066477	L1HS	28055	-	LINE	L1	1.5	2900217	6018
chr4	21140994	21147025	L1HS	28079	+	LINE	L1	1.4	2903241	6031
chr4	23596457	23602491	L1HS	27999	+	LINE	L1	1.6	2906962	6034
chr4	27361208	27367240	L1HS	26873	-	LINE	L1	1.6	2913706	6032
chr4	48019021	48025042	L1HS	28631	-	LINE	L1	1.8	2943928	6021
chr4	55180241	55186271	L1HS	27877	+	LINE	L1	1.7	2946317	6030
chr4	56025341	56031368	L1HS	28629	+	LINE	L1	1.7	2947284	6027
chr4	56303333	56309363	L1HS	28528	+	LINE	L1	1.6	2947799	6030
chr4	61053315	61059333	L1HS	27806	-	LINE	L1	2.0	2955705	6018
chr4	65377222	65383257	L1HS	27954	-	LINE	L1	1.5	2961105	6035
chr4	66164165	66170185	L1HS	27754	-	LINE	L1	1.9	2962117	6020
chr4	81446538	81452568	L1HS	26785	+	LINE	L1	1.6	2982419	6030
chr4	83040243	83046272	L1HS	27972	+	LINE	L1	1.6	2984635	6029
chr4	83274116	83280139	L1HS	28009	+	LINE	L1	1.3	2984899	6023
chr4	90676143	90682186	L1HS	26748	-	LINE	L1	1.3	2996019	6043
chr4	95304644	95310676	L1HS	27862	+	LINE	L1	1.7	3002413	6032
chr4	96929687	96935743	L1HS	27955	-	LINE	L1	1.9	3004503	6056
chr4	101907389	101913417	L1HS	28536	-	LINE	L1	1.6	3010942	6028
chr4	108618179	108624335	L1HS	25484	-	LINE	L1	5.2	3019822	6156
chr4	109881044	109887066	L1HS	27795	-	LINE	L1	1.8	3021524	6022
chr4	115009818	115015842	L1HS	28007	+	LINE	L1	1.4	3028681	6024
chr4	115203140	115209166	L1HS	28044	+	LINE	L1	1.6	3028923	6026
chr4	123252829	123258861	L1HS	28113	-	LINE	L1	1.5	3039627	6032
chr4	139616078	139622131	L1HS	28057	-	LINE	L1	1.4	3060489	6053
chr4	146417438	146423467	L1HS	27942	+	LINE	L1	1.7	3069992	6029
chr4	149621818	149627853	L1HS	26904	+	LINE	L1	1.4	3074298	6035
chr4	161332419	161338433	L1HS	24730	-	LINE	L1	1.6	3090929	6014
chr4	169915832	169921863	L1HS	27836	+	LINE	L1	1.6	3102507	6031
chr4	170113113	170119126	L1HS	27976	+	LINE	L1	1.4	3102725	6013
chr4	172875226	172881254	L1HS	27855	-	LINE	L1	1.7	3106362	6028
chr5	13353326	13359354	L1HS	26777	+	LINE	L1	1.5	3150063	6028
chr5	15845881	15851912	L1HS	28680	-	LINE	L1	1.5	3153538	6031
chr5	21209649	21215702	L1HS	28069	+	LINE	L1	1.4	3161040	6053
chr5	34269790	34275814	L1HS	27882	+	LINE	L1	1.5	3178776	6024
chr5	40037809	40043828	L1HS	28201	+	LINE	L1	1.4	3187693	6019
chr5	40291496	40297552	L1HS	28035	-	LINE	L1	1.4	3188001	6056
chr5	45911647	45917678	L1HS	27925	+	LINE	L1	1.8	3195409	6031
chr5	59202565	59208597	L1HS	26916	+	LINE	L1	1.4	3207590	6032
chr5	63636976	63642985	L1HS	26501	+	LINE	L1	1.8	3213991	6009
chr5	80262803	80268857	L1HS	28829	-	LINE	L1	1.3	3239411	6054
chr5	82100695	82106745	L1HS	27847	+	LINE	L1	1.7	3242456	6050
chr5	86993714	86999744	L1HS	27926	+	LINE	L1	1.6	3248899	6030
chr5	90635418	90641455	L1HS	26863	+	LINE	L1	1.4	3253404	6037
chr5	102639455	102645483	L1HS	27941	+	LINE	L1	1.6	3268638	6028
chr5	106017450	106023488	L1HS	27113	-	LINE	L1	1.9	3272838	6038
chr5	109762848	109768879	L1HS	28638	+	LINE	L1	1.4	3277618	6031
chr5	110649037	110655048	L1HS	28057	-	LINE	L1	1.4	3278768	6011
chr5	111812861	111818885	L1HS	27994	+	LINE	L1	1.5	3280095	6024
chr5	120120189	120126322	L1HS	25496	+	LINE	L1	4.2	3291295	6133
chr5	120205292	120211348	L1HS	26776	-	LINE	L1	1.7	3291393	6056
chr5	134103007	134109017	L1HS	28587	+	LINE	L1	1.4	3309805	6010
chr5	138200237	138206268	L1HS	28734	-	LINE	L1	1.4	3316055	6031
chr5	147145381	147151432	L1HS	28852	+	LINE	L1	1.3	3331585	6051
chr5	152872989	152879021	L1HS	28659	-	LINE	L1	1.6	3342285	6032
chr5	153419642	153425661	L1HS	26888	-	LINE	L1	1.5	3343021	6019
chr5	153604192	153610218	L1HS	26673	-	LINE	L1	1.8	3343282	6026
chr5	161238445	161244475	L1HS	26871	-	LINE	L1	1.6	3357272	6030
chr5	167501394	167507449	L1HS	26931	-	LINE	L1	1.4	3366065	6055
chr5	173942881	173948913	L1HS	28634	-	LINE	L1	1.4	3378018	6032
chr5	178315725	178321754	L1HS	28723	+	LINE	L1	1.3	3386444	6029
chr6	2283044	2289074	L1HS	28629	-	LINE	L1	1.4	3395711	6030
chr6	19636523	19642549	L1HS	26964	+	LINE	L1	1.4	3423457	6026
chr6	44705500	44711531	L1HS	26889	+	LINE	L1	1.7	3466545	6031
chr6	61171964	61177992	L1HS	27755	+	LINE	L1	2.1	3485480	6028
chr6	71191118	71197149	L1HS	27935	+	LINE	L1	1.6	3497161	6031
chr6	73270970	73277001	L1HS	28060	+	LINE	L1	1.4	3499887	6031
chr6	74165254	74171286	L1HS	26696	-	LINE	L1	1.6	3501050	6032
chr6	84557163	84563192	L1HS	28138	+	LINE	L1	1.4	3514803	6029
chr6	95077704	95083748	L1HS	27720	-	LINE	L1	1.8	3529029	6044
chr6	95413689	95419751	L1HS	28027	-	LINE	L1	1.6	3529446	6062
chr6	113886932	113892971	L1HS	27892	+	LINE	L1	1.6	3555849	6039
chr6	117143463	117149526	L1HS	28008	+	LINE	L1	1.6	3560324	6063
chr6	118285947	118291979	L1HS	28012	+	LINE	L1	1.6	3561873	6032
chr6	122349839	122355848	L1HS	28036	+	LINE	L1	1.5	3566996	6009
chr6	130191577	130197609	L1HS	27880	+	LINE	L1	1.6	3577161	6032
chr6	143315028	143321051	L1HS	27921	-	LINE	L1	1.5	3596313	6023
chr6	157236524	157242554	L1HS	26923	+	LINE	L1	1.5	3617139	6030
chr6	157527161	157533191	L1HS	26838	-	LINE	L1	1.5	3617518	6030
chr7	7584271	7590300	L1HS	28020	+	LINE	L1	1.5	3649486	6029
chr7	25177114	25183145	L1HS	28625	-	LINE	L1	1.5	3672965	6031
chr7	30576940	30582972	L1HS	28831	+	LINE	L1	1.6	3681390	6032
chr7	49841315	49847331	L1HS	26821	-	LINE	L1	1.4	3709714	6016
chr7	60288038	60294092	L1HS	27974	-	LINE	L1	1.7	3722347	6054
chr7	67508957	67514988	L1HS	26906	-	LINE	L1	1.4	3728265	6031
chr7	71420199	71426228	L1HS	28081	+	LINE	L1	1.4	3736619	6029
chr7	98843218	98849250	L1HS	28009	+	LINE	L1	1.4	3779419	6032
chr7	101048712	101054744	L1HS	28709	+	LINE	L1	1.6	3783693	6032
chr7	109507345	109513374	L1HS	26876	+	LINE	L1	1.5	3798603	6029
chr7	112025333	112031353	L1HS	28137	-	LINE	L1	1.6	3801740	6020
chr7	112561879	112567910	L1HS	28064	-	LINE	L1	1.5	3802424	6031
chr7	113281519	113287549	L1HS	26839	+	LINE	L1	1.6	3803463	6030
chr7	142376220	142382249	L1HS	28708	-	LINE	L1	1.4	3846898	6029
chr7	143236430	143242489	L1HS	26904	-	LINE	L1	1.4	3848174	6059
chr7	149022640	149028670	L1HS	28001	-	LINE	L1	1.6	3855773	6030
chr8	11266490	11272537	L1HS	28843	-	LINE	L1	1.6	3887516	6047
chr8	27390476	27396504	L1HS	26758	+	LINE	L1	1.6	3912175	6028
chr8	40709112	40715140	L1HS	26759	+	LINE	L1	1.6	3933684	6028
chr8	59335937	59341965	L1HS	28046	+	LINE	L1	1.6	3955530	6028
chr8	71916432	71922463	L1HS	28010	-	LINE	L1	1.4	3973496	6031
chr8	76050812	76056843	L1HS	28092	-	LINE	L1	1.7	3979491	6031
chr8	84093468	84099503	L1HS	28007	+	LINE	L1	1.4	3990289	6035
chr8	89808643	89814699	L1HS	27907	+	LINE	L1	1.7	3997900	6056
chr8	92647060	92653090	L1HS	28010	-	LINE	L1	1.5	4001572	6030
chr8	92683637	92689657	L1HS	26842	+	LINE	L1	1.5	4001610	6020
chr8	94530512	94536535	L1HS	26808	+	LINE	L1	1.5	4004057	6023
chr8	96677206	96683239	L1HS	27931	-	LINE	L1	1.7	4007861	6033
chr8	105867287	105873309	L1HS	28634	-	LINE	L1	1.6	4023163	6022
chr8	136993831	136999859	L1HS	26694	+	LINE	L1	1.7	4073291	6028
chr8	137554172	137560203	L1HS	27910	-	LINE	L1	1.8	4074180	6031
chr9	7737994	7744012	L1HS	26948	+	LINE	L1	1.4	4098559	6018
chr9	19548881	19554911	L1HS	28609	-	LINE	L1	1.8	4114875	6030
chr9	95199093	95205138	L1HS	26815	-	LINE	L1	1.5	4180913	6045
chr9	102314710	102320740	L1HS	26826	+	LINE	L1	1.6	4192102	6030
chr9	106281272	106287301	L1HS	26748	-	LINE	L1	1.5	4197629	6029
chr9	107868279	107874298	L1HS	28582	+	LINE	L1	1.5	4200184	6019
chr9	122586697	122592721	L1HS	28055	+	LINE	L1	1.5	4224723	6024
chr9	122962752	122968784	L1HS	28060	+	LINE	L1	1.4	4225288	6032
chr9	124969345	124975396	L1HS	28789	-	LINE	L1	1.4	4229005	6051
chr10	5247102	5253132	L1HS	26632	+	LINE	L1	1.6	405899	6030
chr10	6369775	6375827	L1HS	28671	-	LINE	L1	1.5	407806	6052
chr10	15933744	15939766	L1HS	26880	-	LINE	L1	1.6	423424	6022
chr10	19107605	19113633	L1HS	27932	-	LINE	L1	1.7	428503	6028
chr10	20770181	20776239	L1HS	26561	-	LINE	L1	1.8	430835	6058
chr10	25437009	25443040	L1HS	27787	-	LINE	L1	1.6	438556	6031
chr10	33539669	33545700	L1HS	28638	-	LINE	L1	1.5	451759	6031
chr10	39577151	39583159	L1HS	27896	+	LINE	L1	1.7	460072	6008
chr10	68052851	68058870	L1HS	28123	+	LINE	L1	1.4	495426	6019
chr10	86235641	86241673	L1HS	28033	+	LINE	L1	1.4	526222	6032
chr10	99664562	99670589	L1HS	27987	-	LINE	L1	1.6	548793	6027
chr10	106267625	106273668	L1HS	27976	-	LINE	L1	1.5	560585	6043
chr10	106665397	106671428	L1HS	26795	-	LINE	L1	1.6	561146	6031
chr10	109198842	109204850	L1HS	27831	-	LINE	L1	1.8	564751	6008
chr11	17125721	17131887	L1HS	26399	-	LINE	L1	3.1	626411	6166
chr11	24452404	24458430	L1HS	27954	+	LINE	L1	1.4	637852	6026
chr11	31451484	31457511	L1HS	27978	-	LINE	L1	1.6	647965	6027
chr11	36694782	36700812	L1HS	26857	-	LINE	L1	1.5	656842	6030
chr11	49016593	49022651	L1HS	28545	-	LINE	L1	1.8	676321	6058
chr11	67826819	67832874	L1HS	27253	+	LINE	L1	1.4	700278	6055
chr11	78611053	78617071	L1HS	28454	-	LINE	L1	1.3	720347	6018
chr11	82090600	82096626	L1HS	27897	+	LINE	L1	1.6	726215	6026
chr11	85261416	85267478	L1HS	28041	+	LINE	L1	1.5	731451	6062
chr11	87281169	87287199	L1HS	28743	-	LINE	L1	1.5	734745	6030
chr11	87640400	87646518	L1HS	26144	-	LINE	L1	4.7	735258	6118
chr11	90320374	90326390	L1HS	28049	-	LINE	L1	1.6	739085	6016
chr11	90887592	90893606	L1HS	27851	-	LINE	L1	1.8	739816	6014
chr11	95443396	95449426	L1HS	28687	+	LINE	L1	1.4	746331	6030
chr11	109187767	109193795	L1HS	26833	-	LINE	L1	1.6	765558	6028
chr11	125565265	125571296	L1HS	28611	+	LINE	L1	1.6	792375	6031
chr12	3505741	3511774	L1HS	28564	-	LINE	L1	1.4	811632	6033
chr12	13267028	13273036	L1HS	28701	+	LINE	L1	1.5	827380	6008
chr12	33038028	33044046	L1HS	28100	-	LINE	L1	1.4	856144	6018
chr12	33735726	33741760	L1HS	27905	-	LINE	L1	1.6	856976	6034
chr12	38749441	38755468	L1HS	27722	+	LINE	L1	1.7	858950	6027
chr12	44066938	44072952	L1HS	28034	-	LINE	L1	1.4	866353	6014
chr12	51526197	51532227	L1HS	28827	-	LINE	L1	1.4	878904	6030
chr12	54755227	54761252	L1HS	26766	+	LINE	L1	1.6	884308	6025
chr12	55062883	55068911	L1HS	27926	-	LINE	L1	1.8	884692	6028
chr12	69752544	69758575	L1HS	27986	-	LINE	L1	1.6	907299	6031
chr12	73261743	73267950	L1HS	27916	-	LINE	L1	2.4	912187	6207
chr12	74849574	74855607	L1HS	27895	+	LINE	L1	1.5	914167	6033
chr12	90514143	90520167	L1HS	27939	+	LINE	L1	1.5	935699	6024
chr12	92291490	92297515	L1HS	26921	+	LINE	L1	1.6	938310	6025
chr12	101107770	101113794	L1HS	27998	+	LINE	L1	1.6	953706	6024
chr12	117357748	117363766	L1HS	27232	-	LINE	L1	1.4	987122	6018
chr12	126307797	126313808	L1HS	28718	-	LINE	L1	1.4	1006543	6011
chr16	9618001	9624033	L1HS	28668	-	LINE	L1	1.6	1469844	6032
chr16	35524959	35531007	L1HS	27083	-	LINE	L1	1.5	1524199	6048
chr16	37851967	37857994	L1HS	27811	+	LINE	L1	2.0	1524541	6027
chr16	38514063	38520121	L1HS	28719	+	LINE	L1	1.8	1524985	6058
chr16	59840103	59846154	L1HS	28700	+	LINE	L1	1.5	1547131	6051
chr16	71484327	71490336	L1HS	28705	+	LINE	L1	2.0	1566432	6009
chr16	74379326	74385342	L1HS	28346	-	LINE	L1	1.5	1571903	6016
chr16	79642244	79648275	L1HS	28772	-	LINE	L1	1.4	1581732	6031
chr16	89702697	89708746	L1HS	28652	+	LINE	L1	1.4	1599894	6049
chr17	9523695	9529725	L1HS	28694	+	LINE	L1	1.5	1629556	6030
chr17	27415684	27421690	L1HS	28589	-	LINE	L1	1.8	1652878	6006
chr17	67466108	67472124	L1HS	28786	-	LINE	L1	1.3	1727300	6016
chr17	67510707	67516737	L1HS	28600	+	LINE	L1	1.4	1727365	6030
chr17	71417396	71423404	L1HS	28067	-	LINE	L1	1.4	1734273	6008
chr18	690090	696148	L1HS	28741	+	LINE	L1	1.5	1756674	6058
chr18	14138217	14144247	L1HS	26749	-	LINE	L1	1.5	1776487	6030
chr18	38013874	38019903	L1HS	28685	+	LINE	L1	1.5	1803312	6029
chr18	41966656	41972688	L1HS	26804	+	LINE	L1	1.7	1808590	6032
chr18	47851260	47857315	L1HS	28555	+	LINE	L1	1.6	1817415	6055
chr18	50545692	50551720	L1HS	28638	-	LINE	L1	1.7	1821864	6028
chr18	59605377	59611409	L1HS	28730	-	LINE	L1	1.5	1835792	6032
chr18	63109091	63115112	L1HS	26908	+	LINE	L1	1.4	1841178	6021
chr18	70968318	70974343	L1HS	26865	-	LINE	L1	1.5	1851895	6025
chr18	73187987	73194020	L1HS	27877	-	LINE	L1	1.8	1854722	6033
chr18	76076220	76082252	L1HS	28771	+	LINE	L1	1.5	1858251	6032
chr20	7157660	7163665	L1HS	28138	-	LINE	L1	1.3	2343139	6005
chr20	11676070	11682095	L1HS	28005	+	LINE	L1	1.4	2349928	6025
chr20	12844423	12850450	L1HS	23063	-	LINE	L1	1.4	2351594	6027
chr20	23485649	23491680	L1HS	28701	+	LINE	L1	1.4	2367495	6031
chr22	1243582	1249614	L1HS	28651	-	LINE	L1	1.4	2499988	6032
chrX	11289795	11295826	L1HS	26875	+	LINE	L1	1.4	4295040	6031
chrX	11517854	11523872	L1HS	26827	-	LINE	L1	1.5	4295373	6018
chrX	22822069	22828100	L1HS	26958	+	LINE	L1	1.5	4313856	6031
chrX	25901740	25907768	L1HS	28029	-	LINE	L1	1.4	4318878	6028
chrX	49335381	49341429	L1HS	26714	-	LINE	L1	1.6	4355529	6048
chrX	53408577	53414635	L1HS	28669	-	LINE	L1	1.4	4361833	6058
chrX	55989182	55995214	L1HS	26754	+	LINE	L1	1.6	4365209	6032
chrX	60593348	60599398	L1HS	28684	+	LINE	L1	1.4	4366427	6050
chrX	62438549	62444568	L1HS	26622	-	LINE	L1	2.0	4367690	6019
chrX	64608358	64614390	L1HS	26771	-	LINE	L1	1.7	4370260	6032
chrX	71539669	71545697	L1HS	28072	+	LINE	L1	1.7	4381107	6028
chrX	71814370	71820392	L1HS	26856	+	LINE	L1	1.5	4381310	6022
chrX	74756568	74762599	L1HS	27822	-	LINE	L1	1.9	4384362	6031
chrX	80276809	80282840	L1HS	26717	+	LINE	L1	1.6	4390249	6031
chrX	81493011	81499061	L1HS	27800	-	LINE	L1	1.7	4391521	6050
chrX	81975974	81981997	L1HS	27891	+	LINE	L1	1.6	4392048	6023
chrX	86248492	86254506	L1HS	27989	+	LINE	L1	1.4	4396665	6014
chrX	97129277	97135297	L1HS	28075	-	LINE	L1	1.6	4409503	6020
chrX	104905226	104911260	L1HS	28049	+	LINE	L1	1.4	4419999	6034
chrX	117813178	117819202	L1HS	28551	-	LINE	L1	1.4	4438717	6024
chrX	125675795	125681820	L1HS	27709	+	LINE	L1	1.8	4449907	6025
chrX	128837199	128843229	L1HS	28617	+	LINE	L1	1.6	4454422	6030
chrX	140786527	140792534	L1HS	27905	+	LINE	L1	1.7	4473076	6007
chrX	145918376	145924409	L1HS	28136	+	LINE	L1	1.4	4480024	6033
chrX	147443672	147449691	L1HS	26818	-	LINE	L1	1.6	4482092	6019
chrX	149598266	149604297	L1HS	28777	+	LINE	L1	1.6	4485252	6031
chrX	153754279	153760311	L1HS	27919	-	LINE	L1	1.5	4491124	6032
